logFC	adj.P.Val	Gene names	Protein IDs	SARS_CoV_2
0.12997741499948415	0.4138249949355058	ACBD6	Q9BR61	FALSE
-0.1282224272799602	0.4138249949355058	PBRM1	Q86U86-4;Q86U86;Q86U86-8;Q86U86-5;Q86U86-7;Q86U86-3;Q86U86-9;Q86U86-2;Q86U86-6	FALSE
-0.09032836582804747	0.4138249949355058	ASCC1	Q8N9N2-2;Q8N9N2;O43272;O43272-2;O43272-1	FALSE
0.08258916846544155	0.4138249949355058	MOSPD2	Q8NHP6;Q8NHP6-2	FALSE
0.08258916846544155	0.4138249949355058	MOSPD2	Q8NHP6;Q8NHP6-2	FALSE
0.08258916846544155	0.4138249949355058	MOSPD2	Q8NHP6;Q8NHP6-2	FALSE
0.08258916846544155	0.4138249949355058	MOSPD2	Q8NHP6;Q8NHP6-2	FALSE
0.08258916846544155	0.4138249949355058	MOSPD2	Q8NHP6;Q8NHP6-2	FALSE
0.08258916846544155	0.4138249949355058	MOSPD2	Q8NHP6;Q8NHP6-2	FALSE
-0.06685664379953428	0.4138249949355058	RBBP6	Q7Z6E9;Q7Z6E9-2;Q7Z6E9-4;Q7Z6E9-3	FALSE
0.0705009708867308	0.4138249949355058	NFS1	Q9Y697;Q9Y697-2;Q9Y697-3	FALSE
-0.08850057475741445	0.4138249949355058	EI24	O14681;O14681-3	FALSE
-0.08850057475741445	0.4138249949355058	EI24	O14681;O14681-3	FALSE
-0.08850057475741445	0.4138249949355058	EI24	O14681;O14681-3	FALSE
0.07498018705876275	0.41394801738834486	EIF5B	O60841	FALSE
0.11318783289614993	0.41394801738834486	CCNL1	Q9UK58;Q9UK58-6;Q9UK58-4;Q9UK58-5	FALSE
-0.06256695819514087	0.4146046134842511	EIF2D	P41214;P41214-2	FALSE
-0.1083586502989776	0.4150345260789983	CASP2	P42575;P42575-2;P42575-3	FALSE
-0.07325895297576483	0.4150345260789983	BNIP1	Q12981;Q12981-1;Q12981-2;Q12981-3	FALSE
-0.07325895297576483	0.4150345260789983	BNIP1	Q12981;Q12981-1;Q12981-2;Q12981-3	FALSE
-0.07325895297576483	0.4150345260789983	BNIP1	Q12981;Q12981-1;Q12981-2;Q12981-3	FALSE
-0.07325895297576483	0.4150345260789983	BNIP1	Q12981;Q12981-1;Q12981-2;Q12981-3	FALSE
-0.07325895297576483	0.4150345260789983	BNIP1	Q12981;Q12981-1;Q12981-2;Q12981-3	FALSE
0.19350778342667677	0.41508739145565376	BLOC1S6	Q9UL45;Q9UL45-2	FALSE
0.07705905023395983	0.41579399805911693	CDIN1	Q9Y2V0;Q9Y2V0-2	FALSE
-0.07210811215943537	0.41582336004727016	CDC42BPB	Q9Y5S2;Q09013;Q09013-12;Q09013-10;Q09013-2;Q09013-8;Q09013-5;Q09013-7;Q09013-11;Q09013-15;Q09013-16;Q09013-6;Q09013-1	FALSE
-0.10169842911517356	0.41582336004727016	MFN2	O95140	FALSE
0.1201902316752852	0.4160421060941046	COMMD7	Q86VX2;Q86VX2-2	FALSE
-0.12025367666421963	0.4160421060941046	WDR33	Q9C0J8;Q9C0J8-3;Q9C0J8-2	FALSE
-0.07983466177831208	0.4160421060941046	POLDIP3	Q9BY77	FALSE
-0.09537844466371341	0.4160421060941046	SNRPA1	P09661	FALSE
-0.08255138395326835	0.4160421060941046	MRPS31	Q92665	FALSE
-0.12053098975873698	0.4160421060941046	TRIM27	P14373;P14373-2	FALSE
0.072594102947621	0.4160421060941046	SRP68	Q9UHB9;Q9UHB9-4;Q9UHB9-2;Q9UHB9-3	FALSE
-0.09866519048689425	0.4160421060941046	HPS3	Q969F9;Q969F9-2	FALSE
-0.07594022656354232	0.4160421060941046	POLR3C	Q9BUI4	FALSE
-0.11805866458317608	0.4160421060941046	DNAJC16	Q9Y2G8;Q9Y2G8-2	FALSE
-0.11805866458317608	0.4160421060941046	DNAJC16	Q9Y2G8;Q9Y2G8-2	FALSE
-0.11805866458317608	0.4160421060941046	DNAJC16	Q9Y2G8;Q9Y2G8-2	FALSE
-0.11805866458317608	0.4160421060941046	DNAJC16	Q9Y2G8;Q9Y2G8-2	FALSE
-0.11805866458317608	0.4160421060941046	DNAJC16	Q9Y2G8;Q9Y2G8-2	FALSE
-0.11805866458317608	0.4160421060941046	DNAJC16	Q9Y2G8;Q9Y2G8-2	FALSE
-0.11805866458317608	0.4160421060941046	DNAJC16	Q9Y2G8;Q9Y2G8-2	FALSE
0.09902157623946062	0.4160421060941046	ATP7A	Q04656;Q04656-5;Q04656-2;Q04656-3;Q04656-4	FALSE
0.09902157623946062	0.4160421060941046	ATP7A	Q04656;Q04656-5;Q04656-2;Q04656-3;Q04656-4	FALSE
0.09902157623946062	0.4160421060941046	ATP7A	Q04656;Q04656-5;Q04656-2;Q04656-3;Q04656-4	FALSE
0.09902157623946062	0.4160421060941046	ATP7A	Q04656;Q04656-5;Q04656-2;Q04656-3;Q04656-4	FALSE
0.09902157623946062	0.4160421060941046	ATP7A	Q04656;Q04656-5;Q04656-2;Q04656-3;Q04656-4	FALSE
0.09902157623946062	0.4160421060941046	ATP7A	Q04656;Q04656-5;Q04656-2;Q04656-3;Q04656-4	FALSE
-0.0691174695341424	0.41638824510219563	YTHDC2	Q9H6S0	FALSE
-0.0634364024110116	0.41727862380114494	AP3B1	O00203;O00203-3	FALSE
0.2988652700452479	0.41727862380114494	PPP1R12B	O60237-6;O60237;O60237-4;O60237-3;O60237-5;O60237-2	FALSE
-0.07678074185431895	0.41729639130775326	PDCD5	O14737;O14737-2	FALSE
0.10297145857539931	0.41737278878603695	UTP6	Q9NYH9	FALSE
-0.15815339102510087	0.4175020111995413	MMGT1	Q8N4V1;Q8N4V1-2	FALSE
-0.15815339102510087	0.4175020111995413	MMGT1	Q8N4V1;Q8N4V1-2	FALSE
-0.15815339102510087	0.4175020111995413	MMGT1	Q8N4V1;Q8N4V1-2	FALSE
0.17971849745599847	0.4177617941356408	DHDDS	Q86SQ9;Q86SQ9-3;Q86SQ9-2;Q86SQ9-4	FALSE
-0.20444782843117748	0.41786767325817886	GPAM	Q9HCL2	FALSE
-0.07961785819548106	0.4180479560701816	CHURC1	Q8WUH1;Q8WUH1-2;Q8WUH1-3	FALSE
-0.08844468120616307	0.4181493806668672	TNKS	O95271;O95271-2	FALSE
0.1085887656639141	0.41822295622802735	RPL13	P26373;P26373-2	FALSE
-0.07895318463190075	0.4184425191883529	RMDN2	Q96LZ7;Q96LZ7-2;Q96LZ7-4;Q96LZ7-3	FALSE
-0.11034059719442767	0.41908903024996125	HMG20A	Q9NP66;Q9NP66-2	FALSE
-0.0879239845145633	0.4195751021320787	USP8	P40818;P40818-2	FALSE
0.12410807161282066	0.41959588100687084	RBX1	P62877	FALSE
0.08932738089948322	0.4196080656753836	PCIF1	Q9H4Z3	FALSE
-0.13987343402612848	0.41984019857868077	MGAT5	Q09328	FALSE
-0.1014422690954514	0.4200284856200653	CFAP36	Q96G28;Q96G28-2	FALSE
-0.07654502665180445	0.4200284856200653	PTPN2	P17706;P17706-2;P17706-4;P17706-3	FALSE
-0.07654502665180445	0.4200284856200653	PTPN2	P17706;P17706-2;P17706-4;P17706-3	FALSE
-0.07654502665180445	0.4200284856200653	PTPN2	P17706;P17706-2;P17706-4;P17706-3	FALSE
-0.07654502665180445	0.4200284856200653	PTPN2	P17706;P17706-2;P17706-4;P17706-3	FALSE
-0.07654502665180445	0.4200284856200653	PTPN2	P17706;P17706-2;P17706-4;P17706-3	FALSE
0.12112748742671996	0.4200696661852477	MARS2	Q96GW9	FALSE
0.12397617805191576	0.42041051187307144	RIOX2	Q8IUF8;Q8IUF8-4;Q8IUF8-3;Q8IUF8-2	FALSE
0.10757543714339968	0.4205650654606919	CHMP4A	Q9BY43;Q9BY43-2	FALSE
-0.15262999619968476	0.42069960862025124	ZFYVE19	Q96K21;Q96K21-2;Q96K21-3;Q96K21-4	FALSE
0.07701871457408506	0.42083398589105336	BRAWNIN	Q69YU5	FALSE
-0.11618066155961164	0.4210092533061207	CTSL	P07711	FALSE
-0.10222984044739225	0.4214755941700367	NFYA	P23511;P23511-2	FALSE
0.09084462522226822	0.4214755941700367	LSS	P48449;P48449-3;P48449-2	FALSE
-0.09587449456336238	0.4214755941700367	YME1L1	Q96TA2;Q96TA2-3;Q96TA2-2	FALSE
0.10715134153971101	0.42206398267736417	RRP9	O43818	FALSE
0.06663098252845111	0.422353043602792	CPOX	P36551;P36551-2	FALSE
-0.18788531158846403	0.42253601834688154	LRP4	O75096	FALSE
-0.18788531158846403	0.42253601834688154	LRP4	O75096	FALSE
0.06500178653144441	0.4225537748307565	UBE2I	P63279	FALSE
-0.0787514700480356	0.4226323220494452	PHKA2	P46019	FALSE
0.09156722334336392	0.4226323220494452	RPL36	Q9Y3U8	FALSE
-0.10429843401579778	0.4226323220494452	SUN2	Q9UH99;Q9UH99-2;Q9UH99-3	FALSE
-0.10429843401579778	0.4226323220494452	SUN2	Q9UH99;Q9UH99-2;Q9UH99-3	FALSE
-0.10429843401579778	0.4226323220494452	SUN2	Q9UH99;Q9UH99-2;Q9UH99-3	FALSE
-0.10429843401579778	0.4226323220494452	SUN2	Q9UH99;Q9UH99-2;Q9UH99-3	FALSE
-0.10429843401579778	0.4226323220494452	SUN2	Q9UH99;Q9UH99-2;Q9UH99-3	FALSE
0.2070807348983514	0.4226323220494452	RCHY1	Q96PM5;Q96PM5-6;Q96PM5-2;Q96PM5-7;Q96PM5-3;Q96PM5-4;Q96PM5-8;Q96PM5-5	FALSE
-0.06799716815855539	0.42338727441844465	RFX5	P48382;P48382-2	FALSE
-0.0814936438482104	0.42380326647851996	MOCS3	O95396	FALSE
0.0649517773807066	0.4242504554221925	COPS5	Q92905	FALSE
0.08892602151324987	0.42440441577984345	OPA1	O60313-2;O60313-10;O60313;O60313-9;O60313-11;O60313-13	FALSE
-0.11008071462954618	0.42494628138110097	FTH1	P02794	FALSE
-0.08551876834485768	0.4250618190473165	NUDT14	O95848	FALSE
-0.41521746499486745	0.4250618190473165	ZNF655	Q8N720;Q8N720-3	FALSE
-0.0616951533966574	0.4250618190473165	PCBP2	Q15366;P57721-2;P57721-3	FALSE
0.09657746298241181	0.4250618190473165	TMED3	Q9Y3Q3;Q9Y3Q3-2	FALSE
-0.06378914826467194	0.425889879935233	ACTN1	P12814;P12814-2;P12814-3;P12814-4;P35609;P35609-2;Q08043	FALSE
0.06914907216686902	0.4260539145987654	USO1	O60763;O60763-2;REV__Q5VZ89-5;REV__Q5VZ89-3;REV__Q5VZ89;REV__Q5VZ89-7	FALSE
-0.0622991171099726	0.42659921180295857	CEP170	Q5SW79	FALSE
-0.07604117753420025	0.42659921180295857	SMARCD2	Q92925;Q92925-3;Q92925-2	FALSE
0.06386927825338742	0.42659921180295857	SRP54	P61011;P61011-2	FALSE
0.07272152524287613	0.42659921180295857	GTF2H3	Q13889	FALSE
-0.06720641606294252	0.42659921180295857	EIF3D	O15371;O15371-3;O15371-2	FALSE
0.07403078659823713	0.42659921180295857	TRMT2A	Q8IZ69;Q8IZ69-2	FALSE
0.0616869628022482	0.42693512351063595	ZYG11B	Q9C0D3;Q9C0D3-2	FALSE
0.1561846222075244	0.4271455713102128	SERPINB6	P35237	FALSE
-0.2812114917815389	0.42730893643241724	DIPK1B	Q5VUD6;Q5VUD6-2	FALSE
0.10795603070916343	0.4275613694958843	STX8	Q9UNK0	FALSE
0.10795603070916343	0.4275613694958843	STX8	Q9UNK0	FALSE
-0.11596538093288251	0.42793076061935076	TAF9	Q16594	FALSE
0.07132166216639729	0.42793076061935076	SMAD2	Q15796;Q15796-2	FALSE
0.15261303134163254	0.42793076061935076	TSN	Q15631	FALSE
0.10598485772085225	0.42793076061935076	ASDURF	L0R819	FALSE
0.07688111529379144	0.42793076061935076	GOLGA5	Q8TBA6;Q8TBA6-2	FALSE
0.07688111529379144	0.42793076061935076	GOLGA5	Q8TBA6;Q8TBA6-2	FALSE
0.07688111529379144	0.42793076061935076	GOLGA5	Q8TBA6;Q8TBA6-2	FALSE
0.07688111529379144	0.42793076061935076	GOLGA5	Q8TBA6;Q8TBA6-2	FALSE
0.10555755143918832	0.428284227671481	GAA	P10253	FALSE
0.10362981641375672	0.4286957501069919	CDK16	Q00536;Q00536-2;Q00536-3;O94921;Q96Q40;Q96Q40-6;Q96Q40-4;Q96Q40-3;O94921-3;Q96Q40-5;O94921-2	FALSE
-0.06655469079414825	0.4286957501069919	MACROH2A1	O75367;O75367-3	FALSE
-0.08032440717063506	0.4286957501069919	RMND5A	Q9H871;Q9H871-2	FALSE
-0.15168214975436187	0.4286957501069919	MGAT2	Q10469	FALSE
-0.09295436270441917	0.4286957501069919	TINF2	Q9BSI4;Q9BSI4-2;Q9BSI4-3	FALSE
0.11159389618592358	0.4286957501069919	TYW3	Q6IPR3;Q6IPR3-2	FALSE
-0.1163180159315382	0.4286957501069919	FBXO11	Q86XK2;Q86XK2-5;Q86XK2-6;Q86XK2-3;Q86XK2-2;Q86XK2-4	FALSE
-0.1396158866150454	0.4286957501069919	ASTE1	Q2TB18;Q2TB18-2	FALSE
0.08346445273749653	0.4286957501069919	PRPSAP2	O60256;O60256-3;O60256-2	FALSE
0.08270204833304531	0.4286957501069919	LMAN1	P49257	FALSE
0.08270204833304531	0.4286957501069919	LMAN1	P49257	FALSE
0.08270204833304531	0.4286957501069919	LMAN1	P49257	FALSE
0.08270204833304531	0.4286957501069919	LMAN1	P49257	FALSE
0.08270204833304531	0.4286957501069919	LMAN1	P49257	FALSE
0.08270204833304531	0.4286957501069919	LMAN1	P49257	FALSE
-0.07557882874134317	0.4286957501069919	SLC25A22	Q9H936;Q9H1K4	FALSE
-0.07104656044305263	0.428744483275172	PLEC	Q15149;Q15149-4;Q15149-6;Q15149-9;Q15149-7;Q15149-5	FALSE
-0.09459941941747202	0.428744483275172	CALD1	Q05682-5;Q05682-4;Q05682	FALSE
-0.06023325455369246	0.428744483275172	ZNF598	Q86UK7;Q86UK7-2;Q86UK7-3;Q86UK7-4	FALSE
0.0670474532537122	0.428744483275172	FNBP1L	Q5T0N5-4;Q5T0N5-3;Q5T0N5;Q5T0N5-2;Q5T0N5-5	FALSE
0.09245101618548361	0.428744483275172	UGP2	Q16851	FALSE
0.08086608406356707	0.428744483275172	LNPK	Q9C0E8;Q9C0E8-2;Q9C0E8-4;Q9C0E8-3	FALSE
0.08086608406356707	0.428744483275172	LNPK	Q9C0E8;Q9C0E8-2;Q9C0E8-4;Q9C0E8-3	FALSE
0.08086608406356707	0.428744483275172	LNPK	Q9C0E8;Q9C0E8-2;Q9C0E8-4;Q9C0E8-3	FALSE
0.08086608406356707	0.428744483275172	LNPK	Q9C0E8;Q9C0E8-2;Q9C0E8-4;Q9C0E8-3	FALSE
0.08086608406356707	0.428744483275172	LNPK	Q9C0E8;Q9C0E8-2;Q9C0E8-4;Q9C0E8-3	FALSE
-0.09004579844386641	0.4290346895015035	NOMO2;NOMO3	Q5JPE7;Q5JPE7-2;P69849;Q5JPE7-3	FALSE
-0.15815247527024334	0.4290346895015035	NPRL2	Q8WTW4;Q8WTW4-2	FALSE
0.11209008579873704	0.4290346895015035	DPP8	Q6V1X1;Q6V1X1-4;Q6V1X1-2;Q6V1X1-5;Q6V1X1-3;Q6V1X1-6	FALSE
-0.13555051744805466	0.4290346895015035	OMA1	Q96E52;Q96E52-2	FALSE
-0.10222429561335207	0.429064184548026	ALG8	Q9BVK2;Q9BVK2-2	FALSE
-0.0661274149925465	0.429064184548026	INTS14	Q96SY0;Q96SY0-4;Q96SY0-3	FALSE
0.09942522588659511	0.429064184548026	DYNC2LI1	Q8TCX1;Q8TCX1-2;Q8TCX1-3;Q8TCX1-5;Q8TCX1-4	FALSE
0.10751079870792028	0.429064184548026	CARD19	Q96LW7-2;Q96LW7	FALSE
-0.06920476779020332	0.429064184548026	CHMP5	Q9NZZ3;Q9NZZ3-2	FALSE
0.06455996872504119	0.429064184548026	GYS1	P13807;P13807-2;P54840	FALSE
0.07952607307699347	0.429064184548026	TAMM41	Q96BW9-2;Q96BW9-3	FALSE
0.06076792002371886	0.42909458333739164	PSMC3	P17980	FALSE
-0.10904697942110267	0.4294454176976422	IFT172	Q9UG01;Q9UG01-2;Q9UG01-3	FALSE
-0.09000274484054448	0.4297292597061734	ECHDC3	Q96DC8;Q96DC8-2	FALSE
-0.07862254814054052	0.43029245629543367	JUP	P14923	FALSE
0.07537312528911425	0.4303340790778844	LATS1	O95835;O95835-2	FALSE
-0.1229169674498584	0.4304023531203471	SCAF4	O95104;O95104-2;O95104-3	FALSE
0.10449281588787043	0.4304023531203471	DCTD	P32321-2;P32321	FALSE
-0.10639986648007399	0.4304023531203471	METTL15	A6NJ78;A6NJ78-2;A6NJ78-4;P0C7V9;A6NJ78-3	FALSE
-0.06281599591144595	0.43080008140513937	ZRSR2;ZRSR2P1	Q15696;Q15695	FALSE
-0.0716678985236936	0.4310395234410228	MAPRE3	Q9UPY8	FALSE
0.14802581226247016	0.4310395234410228	ANKRD54	Q6NXT1;Q6NXT1-2	FALSE
-0.08790451086611749	0.4310395234410228	PLEKHA8	Q96JA3;Q96JA3-3;Q96JA3-2;O95397	FALSE
0.08965535125223377	0.4310395234410228	CMSS1	Q9BQ75;Q9BQ75-2	FALSE
0.07785074194779404	0.4310395234410228	SHPK	Q9UHJ6	FALSE
-0.11140610795416477	0.4310395234410228	NOA1	Q8NC60	FALSE
0.08493921298673815	0.43147808090998135	PRTFDC1	Q9NRG1;Q9NRG1-2;Q9NRG1-3	FALSE
-0.0729589690568091	0.43161803552889627	ADARB1	P78563;P78563-5;P78563-2;P78563-3;P78563-4;P78563-6	FALSE
0.09413055147731311	0.43161803552889627	SWAP70	Q9UH65	FALSE
-0.11472825629313436	0.4324335238627672	LIN7A	O14910;Q9HAP6;Q9HAP6-2	FALSE
-0.13946813675286582	0.4324345201351808	ARV1	Q9H2C2	FALSE
-0.09548962733723929	0.4325718292646627	UBAC2	Q8NBM4;Q8NBM4-2;Q8NBM4-4;Q8NBM4-3;Q8NBM4-5	FALSE
-0.09548962733723929	0.4325718292646627	UBAC2	Q8NBM4;Q8NBM4-2;Q8NBM4-4;Q8NBM4-3;Q8NBM4-5	FALSE
-0.1425534342147718	0.43266155082304764	EDF1	O60869;O60869-2;O60869-3	FALSE
0.06665067519028216	0.43266155082304764	UBE2M	P61081	FALSE
0.08345224033622889	0.4330056143542827	OTUB1	Q96FW1;Q96FW1-2	FALSE
0.06251323774658558	0.4330698527903359	ACOT9	Q9Y305;Q9Y305-2;Q9Y305-4	FALSE
-0.1051307802268294	0.4330698527903359	PXN	P49023-2;P49023;P49023-3;P49023-4	FALSE
-0.059332878719215554	0.4330698527903359	SRP14	P37108	FALSE
-0.07928869209272428	0.4330983735602427	PTPN1	P18031	FALSE
-0.07928869209272428	0.4330983735602427	PTPN1	P18031	FALSE
-0.07928869209272428	0.4330983735602427	PTPN1	P18031	FALSE
-0.07928869209272428	0.4330983735602427	PTPN1	P18031	FALSE
-0.07928869209272428	0.4330983735602427	PTPN1	P18031	FALSE
-0.07928869209272428	0.4330983735602427	PTPN1	P18031	FALSE
-0.07928869209272428	0.4330983735602427	PTPN1	P18031	FALSE
-0.07928869209272428	0.4330983735602427	PTPN1	P18031	FALSE
0.11885471581332521	0.43361986439549005	CRAT	P43155;P43155-2;P43155-3	FALSE
0.13755594641432695	0.43361986439549005	SPECC1	Q5M775;Q5M775-4;Q5M775-3;Q5M775-5;Q5M775-2	FALSE
-0.08822822966620843	0.43366105667399074	CRNKL1	Q9BZJ0;Q9BZJ0-2;Q9BZJ0-3	FALSE
0.0731759261636892	0.4339104439839468	NISCH	Q9Y2I1;Q9Y2I1-3;Q9Y2I1-2	FALSE
-0.1976566308714379	0.4339104439839468	ADAM15	Q13444;Q13444-13;Q13444-10;Q13444-9;Q13444-8;Q13444-2;Q13444-7;Q13444-6;Q13444-12;Q13444-5;Q13444-4;Q13444-3;Q13444-11	FALSE
-0.06229476717177855	0.4339104439839468	ABCC1	P33527;P33527-9;P33527-2;P33527-3;P33527-4;P33527-5;P33527-6;P33527-7;P33527-8;O15438;O15438-4;O15438-2	FALSE
-0.06229476717177855	0.4339104439839468	ABCC1	P33527;P33527-9;P33527-2;P33527-3;P33527-4;P33527-5;P33527-6;P33527-7;P33527-8;O15438;O15438-4;O15438-2	FALSE
-0.06229476717177855	0.4339104439839468	ABCC1	P33527;P33527-9;P33527-2;P33527-3;P33527-4;P33527-5;P33527-6;P33527-7;P33527-8;O15438;O15438-4;O15438-2	FALSE
-0.06229476717177855	0.4339104439839468	ABCC1	P33527;P33527-9;P33527-2;P33527-3;P33527-4;P33527-5;P33527-6;P33527-7;P33527-8;O15438;O15438-4;O15438-2	FALSE
-0.06229476717177855	0.4339104439839468	ABCC1	P33527;P33527-9;P33527-2;P33527-3;P33527-4;P33527-5;P33527-6;P33527-7;P33527-8;O15438;O15438-4;O15438-2	FALSE
-0.06319195194374196	0.4339104439839468	MAT2B	Q9NZL9;Q9NZL9-3;Q9NZL9-5	FALSE
0.06265745398811563	0.4339265077586661	PSMD14	O00487	FALSE
-0.4222474352323814	0.4339265077586661	PDZD4	Q76G19;Q76G19-2	FALSE
-0.09566745758912179	0.4339265077586661	CCDC71L	Q8N9Z2	FALSE
-0.06072633197835659	0.4339265077586661	VPS18	Q9P253	FALSE
-0.08054871548416973	0.434437564337419	RBM34	P42696;P42696-2	FALSE
-0.06101341717298116	0.43478267268854837	SMAD4	Q13485	FALSE
0.0890271499015031	0.4349736099244801	FPGT	O14772;O14772-2;O14772-3;Q59H18-3;Q59H18-4;Q59H18-1	FALSE
-0.09242927984813805	0.43525937163021183	PUSL1	Q8N0Z8;Q8N0Z8-2	FALSE
-0.08103040320545676	0.4354887688856633	NUP93	Q8N1F7;Q8N1F7-2	FALSE
0.1050133457740244	0.4354887688856633	NDUFAF3	Q9BU61;Q9BU61-2	FALSE
-0.09446266004838362	0.4354887688856633	NIBAN2	Q96TA1;Q96TA1-2	FALSE
0.0879631390703668	0.43551883260363317	RPS16	P62249	FALSE
-0.10886155364757909	0.43551883260363317	CAMK2G	Q13555;Q13555-6;Q13555-2;Q13555-4;Q13555-11;Q13555-8;Q13555-5;Q13555-10;Q13555-3;Q13555-7	FALSE
-0.11673998843602287	0.43551883260363317	CYFIP2	Q96F07-2;Q96F07	FALSE
0.09092698781861862	0.43551883260363317	USP36	Q9P275	FALSE
-0.079983485494492	0.43553032963434923	RNASEH1	O60930	FALSE
-0.12279336545577785	0.43553032963434923	GLDC	P23378	FALSE
0.08044319458643397	0.43553032963434923	SLC3A2	P08195;P08195-3;P08195-4	FALSE
0.08044319458643397	0.43553032963434923	SLC3A2	P08195;P08195-3;P08195-4	FALSE
0.08044319458643397	0.43553032963434923	SLC3A2	P08195;P08195-3;P08195-4	FALSE
0.08044319458643397	0.43553032963434923	SLC3A2	P08195;P08195-3;P08195-4	FALSE
0.08044319458643397	0.43553032963434923	SLC3A2	P08195;P08195-3;P08195-4	FALSE
0.07127279930093912	0.43600876070690014	RPL23A	P62750;REV__Q969S3	FALSE
-0.08838993268637793	0.43600876070690014	UBL7	Q96S82	FALSE
0.07219772624038978	0.43600876070690014	TOM1L1	O75674;O75674-3	FALSE
0.06303042199029898	0.4360661917727253	RTRAF	Q9Y224	FALSE
0.12267879079114885	0.43615932154341774	AP4M1	O00189	FALSE
-0.1457586133161801	0.4363383323114148	PGGHG	Q32M88;Q32M88-2	FALSE
0.06082994860583264	0.4363383323114148	TIMM9	Q9Y5J7	FALSE
-0.08245176634966889	0.4363383323114148	MECP2	P51608	FALSE
0.26714861589046557	0.43670649795300825	STARD3NL	O95772-2	FALSE
-0.0689328553847341	0.43670649795300825	NUP35	Q8NFH5-2	FALSE
-0.0689328553847341	0.43670649795300825	NUP35	Q8NFH5-2	FALSE
-0.0689328553847341	0.43670649795300825	NUP35	Q8NFH5-2	FALSE
-0.0689328553847341	0.43670649795300825	NUP35	Q8NFH5-2	FALSE
-0.0689328553847341	0.43670649795300825	NUP35	Q8NFH5-2	FALSE
-0.0689328553847341	0.43670649795300825	NUP35	Q8NFH5-2	FALSE
0.08334342306819881	0.43670649795300825	GCC1	Q96CN9	FALSE
-0.07257874216382598	0.43670649795300825	TMEM63A	O94886	FALSE
0.17584314170228768	0.43693192514112483	SWI5	Q1ZZU3	FALSE
0.22773937354227908	0.43729975763171447	METAP1D	Q6UB28	FALSE
-0.07668180895440863	0.43729975763171447	GTF3C2	Q8WUA4;Q8WUA4-2	FALSE
0.08528701780049493	0.43731078472289636	RPL8	P62917	FALSE
0.12309074666955247	0.437545289022008	DMXL1	Q9Y485	FALSE
0.06758020112438475	0.437545289022008	DDX27	Q96GQ7	FALSE
0.09975297217511427	0.437545289022008	TMEM11	P17152	FALSE
0.09967863462484204	0.43757399958640825	MRPL46	Q9H2W6	FALSE
-0.0801468473887517	0.4376830493472812	DLGAP1	O14490;O14490-2;O14490-5;O14490-4;O14490-6	FALSE
0.08372765880327084	0.4377316548394918	RPS3	P23396;P23396-2	FALSE
-0.1719408059561998	0.43820073199779563	LETMD1	Q6P1Q0;Q6P1Q0-4;Q6P1Q0-2;Q6P1Q0-7;Q6P1Q0-5	FALSE
-0.07182823251940192	0.4383836719018894	MED1	Q15648;Q15648-3	FALSE
0.1010075796512571	0.4383836719018894	SCYL3	Q8IZE3-2;Q8IZE3	FALSE
0.1010075796512571	0.4383836719018894	SCYL3	Q8IZE3-2;Q8IZE3	FALSE
0.06040364414157101	0.4383836719018894	EXOC3	O60645	FALSE
-0.09530638070407361	0.43854603230303657	MYD88	Q99836;Q99836-6;Q99836-5;Q99836-2;Q99836-3;Q99836-4	FALSE
-0.21237232346924012	0.43867422091575536	ZBTB34	Q8NCN2	FALSE
0.1394736286520679	0.43867422091575536	ATP5MF	P56134;P56134-3;P56134-4;P56134-2	FALSE
-0.13309462131431296	0.4387961485232286	ERCC5	P28715;P28715-2;P28715-3	FALSE
0.20236591918942062	0.43895969433395327	CEP63	Q96MT8;Q96MT8-3;Q96MT8-2;Q96MT8-4	FALSE
-0.08424078960539898	0.4394402386379538	HEATR1	Q9H583	FALSE
0.0668596509781365	0.4394402386379538	PSMA5	P28066;P28066-2	FALSE
0.05769979624954142	0.4394402386379538	FLAD1	Q8NFF5;Q8NFF5-2;Q8NFF5-3;Q8NFF5-4;Q8NFF5-5	FALSE
-0.0896849778904906	0.4394402386379538	MFAP1	P55081	FALSE
0.18498063691406572	0.43984460714386997	MAN1B1	Q9UKM7	FALSE
0.06019549722406719	0.4404410317332655	EIF2A	Q9BY44;Q9BY44-3;Q9BY44-4;Q9BY44-2	FALSE
0.13086546962785495	0.44065488773682193	BDH1	Q02338	FALSE
0.08154221908772108	0.44065488773682193	APEH	P13798	FALSE
-0.06967235192193134	0.44065488773682193	GON7	Q9BXV9	FALSE
-0.09328079006847884	0.4411321261849679	CCZ1;CCZ1B	P86791;P86790	FALSE
-0.06679740210710391	0.4416716077876127	PAK4	O96013;O96013-2;Q9P286	FALSE
0.06847493846209698	0.44204393208080023	DNM2	P50570-2	FALSE
-0.15135732566573193	0.44204393208080023	NEK3	P51956;P51956-2	FALSE
0.0752276128990294	0.44204393208080023	RPL37A	P61513;A6NKH3	FALSE
-0.08581440444876301	0.44204393208080023	THOC2	Q8NI27;Q8NI27-2	FALSE
0.06860648564998617	0.4422367893493565	PPP2R5D	Q14738;Q14738-2;Q14738-3	FALSE
0.06376619695820207	0.4422367893493565	DHX57	Q6P158;Q6P158-2;Q6P158-3	FALSE
0.06376619695820207	0.4422367893493565	DHX57	Q6P158;Q6P158-2;Q6P158-3	FALSE
0.06376619695820207	0.4422367893493565	DHX57	Q6P158;Q6P158-2;Q6P158-3	FALSE
